@relation EECBDataNoFillerFeaturesMeanAvgd-weka.filters.unsupervised.attribute.Remove-R2-16

@attribute F0 numeric
@attribute Label {POS,NEG}

@data
0.158069,POS
0.134684,POS
0.550452,POS
0.080748,POS
1,POS
0.506984,POS
0.265114,POS
0.325522,POS
0.556819,POS
0.530399,POS
0.587096,POS
1,POS
0.071193,POS
-0.018855,POS
0.484578,POS
0.121793,POS
0.225803,POS
0.415084,POS
-0.364877,POS
0.510781,POS
0.511805,POS
0.074592,POS
1,POS
0.105531,POS
0.167041,POS
0.43198,POS
0.116577,POS
0.350801,POS
1,POS
0.127762,POS
0.530399,POS
0.098,POS
1,POS
0.187389,POS
1,POS
0.051626,POS
1,POS
1,POS
0.404939,POS
0.394887,POS
1,POS
0.182954,POS
0.133806,POS
0.350801,POS
1,POS
1,POS
0.415611,POS
1,POS
0.270589,POS
0.143097,POS
0.458152,POS
0.556939,POS
1,POS
0.412722,POS
0.620599,POS
0.506984,POS
0.189254,POS
0.244718,POS
1,POS
0.609329,POS
1,POS
0.333818,POS
1,POS
0.080748,POS
0.420794,POS
0.37685,POS
0.722375,POS
0.659384,POS
0.474048,POS
0.673978,POS
0.448942,POS
1,POS
0.193531,POS
0.143097,POS
0.458343,POS
0.369216,POS
0.121793,POS
0.406226,POS
0.3878,POS
1,POS
0.394887,POS
0.294363,POS
0.148849,POS
0.3519,POS
1,POS
1,POS
1,POS
0.397765,POS
0.211129,POS
0.211129,POS
1,POS
0.286208,POS
0.219546,POS
1,POS
1,POS
0.359567,POS
0.196295,POS
0.529691,POS
0.7054,POS
0.315354,POS
0.24031,POS
1,POS
0.207243,POS
0.080748,POS
0.080392,POS
1,POS
0.550452,POS
0.495593,POS
0.269288,POS
1,POS
0.550452,POS
0.474499,POS
0.495593,POS
0.120818,POS
0.104637,POS
0.662863,POS
0.127762,POS
-0.12627,POS
1,POS
0.509225,POS
0.565843,POS
0.620599,POS
1,POS
0.017404,POS
0.398912,POS
0.36954,POS
0.350801,POS
1,POS
1,POS
0.215199,POS
1,POS
0.718447,POS
0.49304,POS
0.190723,POS
1,POS
0.780276,POS
1,POS
0.080748,POS
1,POS
0.598997,POS
0.451836,POS
1,POS
1,POS
0.620039,POS
1,POS
0.133806,POS
1,POS
1,POS
0.620446,POS
0.127806,POS
0.584005,POS
1,POS
0.586258,POS
0.488283,POS
0.40446,POS
0.403636,POS
1,POS
0.285327,POS
0.359567,POS
0.176129,POS
1,POS
0.258691,POS
0.20228,POS
0.027771,POS
0.005957,POS
1,POS
1,POS
1,POS
0.596328,POS
0.288073,POS
0.24843,POS
0.310411,POS
1,POS
0.602063,POS
0.306035,POS
1,POS
0.632834,POS
0.133806,POS
0.397886,POS
-0.201962,POS
1,POS
0.108914,POS
0.359567,POS
0.390279,POS
0.495593,POS
1,POS
1,POS
0.370212,POS
1,POS
1,POS
0.386984,POS
0.354298,POS
1,POS
1,POS
0.192171,POS
0.443961,POS
0.318159,POS
0.662863,POS
1,POS
0.029288,POS
0.522832,POS
0.209568,POS
0.510275,POS
0.288336,POS
0.159798,POS
0.325522,POS
1,POS
0.50775,POS
0.593571,POS
1,POS
1,POS
0.511805,POS
1,POS
0.191275,POS
-0.000356,POS
1,POS
1,POS
0.172536,POS
0.511805,POS
0.651526,POS
0.382952,POS
0.089584,POS
0.403329,POS
0.213983,POS
0.511805,POS
0.401077,POS
1,POS
1,POS
0.067056,POS
0.582996,POS
1,POS
0.133806,POS
1,POS
1,POS
0.104637,POS
1,POS
0.348528,POS
0.637138,POS
0.417962,POS
0.528075,POS
0.835158,POS
0.582996,POS
1,POS
0.207383,POS
1,POS
0.133806,POS
0.37685,POS
-0.101715,POS
0.533475,POS
1,POS
0.070062,POS
1,POS
0.530399,POS
0.310411,POS
0.350801,POS
0.602063,POS
1,POS
0.451836,POS
0.121793,POS
0.620599,POS
-0.076786,POS
1,POS
0.547135,POS
0.495593,POS
0.660962,POS
0.350801,POS
0.448942,POS
1,POS
1,POS
1,POS
0.48636,POS
0.24843,POS
0.048792,POS
0.12238,POS
0.259322,POS
0.43198,POS
1,POS
0.371687,POS
0.325522,POS
0.347755,POS
1,POS
1,POS
0.027275,POS
-0.083477,POS
0.201977,POS
0.451836,POS
0.511805,POS
0.172536,POS
0.325522,POS
0.345906,POS
1,POS
0.662863,POS
1,POS
1,POS
0.514558,POS
1,POS
0.530399,POS
0.305108,POS
-0.114296,POS
0.393976,POS
0.368784,POS
0.39822,POS
1,POS
0.187757,POS
0.359567,POS
0.298122,POS
1,POS
0.464647,POS
1,POS
0.368784,POS
0.524016,POS
0.397765,POS
0.404939,POS
0.72104,POS
0.393987,POS
0.40587,POS
0.322649,POS
1,POS
0.110236,POS
0.530399,POS
1,POS
1,POS
1,POS
0.35584,POS
0.353211,POS
0.521602,POS
1,POS
0.422656,POS
-0.129747,POS
1,POS
0.265114,POS
1,POS
0.229459,POS
0.080748,POS
1,POS
0.348069,POS
0.400864,POS
0.43198,POS
0.102826,POS
1,POS
1,POS
0.322649,POS
0.389383,POS
0.27977,POS
0.367382,POS
1,POS
0.183297,POS
0.514558,POS
0.684337,POS
0.558775,POS
0.351222,POS
1,POS
0.13242,POS
1,POS
0.325522,POS
0.665238,POS
0.533475,POS
0.322649,POS
0.087634,POS
1,POS
0.550452,POS
0.054717,POS
0.598997,POS
0.259575,POS
0.304025,POS
0.325522,POS
0.325522,POS
0.416019,POS
0.595041,POS
0.588826,POS
1,POS
0.586258,POS
0.20228,POS
1,POS
0.570532,POS
0.37685,POS
0.080748,POS
0.348528,POS
0.177441,POS
0.055208,POS
0.345906,POS
1,POS
1,POS
1,POS
0.510781,POS
1,POS
0.322649,POS
0.37685,POS
-0.090927,POS
0.281887,POS
1,POS
1,POS
1,POS
0.080748,POS
1,POS
0.160061,POS
1,POS
0.250179,POS
-0.063805,POS
0.104637,POS
0.369593,POS
0.304025,POS
0.172536,POS
1,POS
-0.018855,POS
0.510189,POS
1,POS
0.662863,POS
0.455593,POS
0.632834,POS
1,POS
0.550452,POS
0.397765,POS
1,POS
0.350801,POS
0.254421,POS
1,POS
0.202127,POS
1,POS
0.383417,POS
0.364599,POS
0.511805,POS
0.322649,POS
0.325522,POS
-0.114614,POS
-0.112806,POS
0.210887,POS
0.325862,POS
0.662863,POS
0.511805,POS
1,POS
0.263788,POS
1,POS
0.381405,POS
1,POS
1,POS
0.277571,POS
1,POS
0.484833,POS
0.365906,POS
0.530399,POS
0.673978,POS
0.187389,POS
0.187389,POS
1,POS
1,POS
0.193837,POS
-0.073467,POS
1,POS
0.080748,POS
0.322649,POS
1,POS
0.208256,POS
0.294968,POS
1,POS
1,POS
1,POS
1,POS
0.466376,POS
0.499866,POS
0.112338,NEG
0.144578,NEG
-0.123704,NEG
0.314518,NEG
-0.183769,NEG
0.070885,NEG
0.138351,NEG
0.400648,NEG
0.607659,NEG
0.414919,NEG
0.341,NEG
0.064357,NEG
0.22456,NEG
0.311349,NEG
0.688583,NEG
-0.195408,NEG
-0.183769,NEG
0.116729,NEG
0.067529,NEG
-0.007967,NEG
0.307275,NEG
0.454951,NEG
0.103774,NEG
0.404512,NEG
0.007091,NEG
0.099486,NEG
-0.103916,NEG
-0.205888,NEG
0.447029,NEG
0.086428,NEG
0.171401,NEG
0.35929,NEG
0.070489,NEG
0.500253,NEG
0.381197,NEG
0.245303,NEG
0.232007,NEG
0.414596,NEG
0.229516,NEG
0.311297,NEG
0.048377,NEG
0.403329,NEG
0.095994,NEG
0.080748,NEG
-0.081383,NEG
0.437441,NEG
0.264216,NEG
0.113646,NEG
-0.083783,NEG
-0.111939,NEG
0.447029,NEG
0.256058,NEG
0.610496,NEG
0.305536,NEG
0.064705,NEG
0.222071,NEG
-0.025296,NEG
-0.079845,NEG
0.308872,NEG
0.27682,NEG
0.461393,NEG
0.242412,NEG
0.228975,NEG
0.345407,NEG
0.295674,NEG
0.115901,NEG
0.244277,NEG
0.662863,NEG
0.377861,NEG
-0.114614,NEG
-0.141621,NEG
0.305497,NEG
-0.103979,NEG
0.317959,NEG
0.273404,NEG
0.070335,NEG
-0.199784,NEG
0.106927,NEG
0.243894,NEG
0.351908,NEG
0.048058,NEG
-0.135054,NEG
0.230413,NEG
0.262212,NEG
0.020069,NEG
-0.171485,NEG
0.442318,NEG
0.41335,NEG
0.072412,NEG
0.369813,NEG
0.26162,NEG
1,NEG
0.21113,NEG
-0.194489,NEG
0.068058,NEG
-0.09637,NEG
0.492294,NEG
0.200164,NEG
0.256434,NEG
0.767482,NEG
0.14169,NEG
0.245454,NEG
0.050235,NEG
1,NEG
0.295736,NEG
0.270015,NEG
0.229611,NEG
0.294497,NEG
0.317496,NEG
0.014685,NEG
0.281314,NEG
0.347747,NEG
0.037676,NEG
0.547135,NEG
0.027244,NEG
-0.033561,NEG
0.229641,NEG
0.419243,NEG
0.066573,NEG
0.069925,NEG
0.213978,NEG
0.374849,NEG
0.434398,NEG
0.616309,NEG
0.056081,NEG
0.517105,NEG
0.14189,NEG
0.607902,NEG
0.193887,NEG
0.238082,NEG
0.229611,NEG
0.116563,NEG
0.313928,NEG
0.492251,NEG
0.011578,NEG
0.408081,NEG
0.074499,NEG
0.116563,NEG
0.43251,NEG
-0.088767,NEG
0.43477,NEG
0.407631,NEG
0.259575,NEG
0.036208,NEG
0.172372,NEG
0.041272,NEG
-0.052621,NEG
0.442709,NEG
0.517105,NEG
0.175069,NEG
-0.091285,NEG
0.339315,NEG
0.167875,NEG
0.516162,NEG
0.374849,NEG
0.313106,NEG
0.040742,NEG
0.385061,NEG
0.337739,NEG
0.270787,NEG
-0.043661,NEG
0.061637,NEG
0.241617,NEG
0.190252,NEG
0.472176,NEG
0.193532,NEG
0.666206,NEG
0.483711,NEG
-0.020607,NEG
0.29,NEG
0.106018,NEG
-0.046287,NEG
-0.009856,NEG
0.1054,NEG
0.112813,NEG
0.249275,NEG
0.112103,NEG
0.013533,NEG
0.310711,NEG
0.30677,NEG
0.169816,NEG
0.048058,NEG
0.255966,NEG
0.106018,NEG
0.290767,NEG
0.190626,NEG
0.308194,NEG
0.241617,NEG
0.021733,NEG
0.287191,NEG
0.109582,NEG
-0.099444,NEG
0.298121,NEG
0.20977,NEG
0.516162,NEG
0.495593,NEG
0.298528,NEG
0.194912,NEG
0.045362,NEG
0.180438,NEG
-0.075212,NEG
0.242561,NEG
-0.016701,NEG
0.594338,NEG
0.139201,NEG
0.358741,NEG
0.492688,NEG
0.407631,NEG
0.002678,NEG
0.038461,NEG
0.276882,NEG
0.367935,NEG
0.434153,NEG
0.235194,NEG
0.077898,NEG
0.10127,NEG
0.028139,NEG
0.25366,NEG
0.248093,NEG
0.381197,NEG
0.054504,NEG
0.250778,NEG
0.255966,NEG
-0.274281,NEG
0.223092,NEG
0.168588,NEG
0.519679,NEG
0.103223,NEG
-0.242705,NEG
0.191872,NEG
0.139201,NEG
0.377027,NEG
-0.044224,NEG
0.688583,NEG
0.194215,NEG
0.177006,NEG
0.728346,NEG
0.195003,NEG
0.452523,NEG
0.07375,NEG
0.249581,NEG
0.108059,NEG
0.27781,NEG
0.035241,NEG
-0.19587,NEG
0.178123,NEG
0.46182,NEG
-0.183769,NEG
0.175069,NEG
0.139201,NEG
0.521196,NEG
-0.190367,NEG
0.080748,NEG
0.150076,NEG
-0.170733,NEG
0.084852,NEG
0.127381,NEG
0.171701,NEG
0.253308,NEG
0.355943,NEG
0.120597,NEG
0.324313,NEG
0.180438,NEG
-0.216913,NEG
0.521597,NEG
0.116578,NEG
0.110399,NEG
0.120664,NEG
0.071564,NEG
0.40218,NEG
0.084404,NEG
-0.076343,NEG
0.076507,NEG
0.103513,NEG
0.199153,NEG
0.229611,NEG
0.03771,NEG
0.324884,NEG
0.265264,NEG
0.414553,NEG
0.437397,NEG
0.23045,NEG
-0.010807,NEG
0.149433,NEG
-0.168161,NEG
0.150027,NEG
0.340973,NEG
0.037676,NEG
0.428988,NEG
0.114391,NEG
0.074093,NEG
0.103774,NEG
0.390562,NEG
-0.076343,NEG
0.198457,NEG
0.031752,NEG
-0.095245,NEG
0.283044,NEG
-0.134237,NEG
0.170767,NEG
0.134178,NEG
0.0705,NEG
0.519279,NEG
0.180905,NEG
0.084919,NEG
0.171115,NEG
0.006321,NEG
-0.197295,NEG
-0.100945,NEG
0.290962,NEG
0.250928,NEG
0.23161,NEG
0.364599,NEG
0.226307,NEG
-0.038995,NEG
0.075543,NEG
0.054024,NEG
0.331391,NEG
0.303503,NEG
0.487717,NEG
0.767482,NEG
-0.045968,NEG
0.213466,NEG
-0.03334,NEG
0.250698,NEG
0.230896,NEG
0.30677,NEG
-0.041965,NEG
0.497517,NEG
0.46182,NEG
0.048058,NEG
0.035062,NEG
0.106242,NEG
0.388481,NEG
0.015809,NEG
0.386994,NEG
0.021612,NEG
0.275412,NEG
-0.00486,NEG
0.152306,NEG
-0.058055,NEG
0.40718,NEG
0.444015,NEG
0.191233,NEG
0.137359,NEG
0.215728,NEG
0.269851,NEG
0.28015,NEG
0.218938,NEG
0.242657,NEG
-0.098406,NEG
0.391528,NEG
0.144943,NEG
0.320904,NEG
0.047792,NEG
0.384364,NEG
0.397765,NEG
0.175156,NEG
0.174943,NEG
0.154866,NEG
0.708281,NEG
0.029191,NEG
0.419706,NEG
0.657956,NEG
0.028947,NEG
0.204527,NEG
-0.040152,NEG
0.31139,NEG
0.105628,NEG
0.313928,NEG
0.519279,NEG
0.103344,NEG
0.062044,NEG
-0.205438,NEG
0.319415,NEG
0.429361,NEG
0.305497,NEG
0.031916,NEG
-0.0056,NEG
0.184133,NEG
0.033019,NEG
0.080007,NEG
0.220024,NEG
-0.046566,NEG
-0.016538,NEG
0.347747,NEG
-0.024773,NEG
0.368901,NEG
0.117394,NEG
0.184836,NEG
0.292296,NEG
-0.02608,NEG
0.419706,NEG
0.133161,NEG
0.038521,NEG
0.023832,NEG
0.415543,NEG
-0.234304,NEG
0.124178,NEG
0.359537,NEG
0.251519,NEG
-0.079065,NEG
-0.158498,NEG
0.086112,NEG
0.290317,NEG
-0.000228,NEG
0.510801,NEG
0.447029,NEG
0.051233,NEG
0.545433,NEG
0.215343,NEG
0.662863,NEG
0.427175,NEG
0.283044,NEG
-0.075212,NEG
0.662863,NEG
0.270015,NEG
0.082517,NEG
0.147875,NEG
-0.024519,NEG
-0.044224,NEG
-0.001277,NEG
0.347379,NEG
0.264635,NEG
0.043026,NEG
0.016641,NEG
0.452392,NEG
0.10127,NEG
0.138351,NEG
0.132127,NEG
0.486837,NEG
0.23547,NEG
0.359537,NEG
-0.130114,NEG
-0.021863,NEG
-0.114422,NEG
0.138558,NEG
0.077642,NEG
0.379377,NEG
-0.183769,NEG
0.030055,NEG
-0.016986,NEG
0.255642,NEG
0.080007,NEG
-0.076343,NEG
-0.18185,NEG
0.017996,NEG
0.40605,NEG
0.013533,NEG
0.133196,NEG
0.414553,NEG
-0.002639,NEG
0.43594,NEG
0.094639,NEG
0.465357,NEG
0.283044,NEG
0.045741,NEG
0.174717,NEG
0.084852,NEG
0.335637,NEG
0.248709,NEG
0.008472,NEG
0.291297,NEG
0.46182,NEG
0.362183,NEG
-0.0612,NEG
0.237912,NEG
-0.033445,NEG
0.374352,NEG
0.320736,NEG
0.322742,NEG
0.564418,NEG
0.286065,NEG
-0.258185,NEG
0.00878,NEG
0.111663,NEG
0.419529,NEG
0.069092,NEG
0.607902,NEG
0.308959,NEG
-0.024895,NEG
0.196242,NEG
0.227848,NEG
0.502357,NEG
0.22488,NEG
-0.02621,NEG
0.193887,NEG
0.381197,NEG
0.23161,NEG
0.019568,NEG
0.410497,NEG
0.108056,NEG
0.002738,NEG
0.080748,NEG
0.138351,NEG
0.419529,NEG
0.259575,NEG
0.20977,NEG
0.080007,NEG
0.079815,NEG
0.688583,NEG
0.385222,NEG
0.035062,NEG
0.749133,NEG
0.363295,NEG
0.18339,NEG
-0.036431,NEG
0.175069,NEG
0.183232,NEG
0.062184,NEG
0.346983,NEG
0.138265,NEG
0.258652,NEG
0.294009,NEG
-0.1316,NEG
0.16603,NEG
0.42377,NEG
-0.11164,NEG
0.250698,NEG
0.155265,NEG
0.044914,NEG
1,NEG
0.065301,NEG
0.021891,NEG
0.002678,NEG
0.085542,NEG
0.082451,NEG
0.250698,NEG
0.089545,NEG
0.163181,NEG
0.013533,NEG
0.570442,NEG
0.332159,NEG
0.304259,NEG
0.175069,NEG
0.170574,NEG
0.171401,NEG
0.045501,NEG
0.688583,NEG
0.073615,NEG
0.193887,NEG
-0.043001,NEG
0.042798,NEG
-0.041798,NEG
0.213316,NEG
0.279428,NEG
-0.06511,NEG
-0.301719,NEG
-0.055168,NEG
0.289504,NEG
-0.139961,NEG
0.229611,NEG
0.019345,NEG
0.313928,NEG
0.259575,NEG
0.287353,NEG
-0.129747,NEG
0.226094,NEG
0.644952,NEG
0.542631,NEG
0.530252,NEG
0.121635,NEG
0.291521,NEG
0.457664,NEG
0.14419,NEG
-0.096715,NEG
0.305215,NEG
0.318079,NEG
0.366459,NEG
0.313399,NEG
0.035062,NEG
0.471002,NEG
0.031319,NEG
0.175069,NEG
0.148968,NEG
-0.071842,NEG
0.108851,NEG
0.410775,NEG
0.319415,NEG
0.06827,NEG
-0.174408,NEG
0.447029,NEG
0.074245,NEG
0.333458,NEG
0.235961,NEG
0.027829,NEG
0.146278,NEG
0.451681,NEG
0.285986,NEG
-0.069913,NEG
0.320926,NEG
0.230388,NEG
0.134178,NEG
-0.401369,NEG
0.493038,NEG
0.183342,NEG
0.516162,NEG
0.137206,NEG
-0.057478,NEG
0.408612,NEG
0.389817,NEG
0.323947,NEG
0.10042,NEG
0.007749,NEG
0.288092,NEG
-0.101072,NEG
0.250179,NEG
0.036499,NEG
0.09725,NEG
0.01081,NEG
0.148418,NEG
0.184061,NEG
0.25164,NEG
0.195719,NEG
-0.076343,NEG
0.214823,NEG
0.002148,NEG
0.674946,NEG
-0.066047,NEG
0.175069,NEG
0.084852,NEG
-0.133575,NEG
0.507262,NEG
0.180438,NEG
0.126227,NEG
0.231077,NEG
0.392491,NEG
0.048377,NEG
0.419031,NEG
0.213837,NEG
0.400128,NEG
0.29227,NEG
0.326819,NEG
0.305241,NEG
0.229611,NEG
0.002678,NEG
0.376485,NEG
0.012637,NEG
0.447029,NEG
0.272173,NEG
-0.036767,NEG
0.214792,NEG
0.499022,NEG
0.260403,NEG
0.406664,NEG
0.138265,NEG
0.221156,NEG
0.296865,NEG
0.139201,NEG
0.441771,NEG
0.266695,NEG
0.249928,NEG
0.40605,NEG
0.221438,NEG
0.293817,NEG
0.166749,NEG
0.416925,NEG
0.447029,NEG
0.32149,NEG
-0.004561,NEG
0.380175,NEG
0.298939,NEG
0.275729,NEG
0.150627,NEG
0.619593,NEG
0.155928,NEG
0.385131,NEG
0.444015,NEG
0.178123,NEG
0.447029,NEG
0.532909,NEG
-0.19346,NEG
0.009913,NEG
0.09805,NEG
0.428076,NEG
0.230388,NEG
0.105083,NEG
0.290745,NEG
0.110994,NEG
0.016001,NEG
0.140192,NEG
0.076256,NEG
0.257033,NEG
1,NEG
0.492251,NEG
0.510781,NEG
0.348512,NEG
0.446571,NEG
-0.020607,NEG
0.245451,NEG
0.341,NEG
-0.18185,NEG
0.362183,NEG
0.492065,NEG
0.025575,NEG
0.282622,NEG
0.260421,NEG
0.155265,NEG
0.424798,NEG
0.582075,NEG
0.593679,NEG
0.471002,NEG
0.048058,NEG
0.244461,NEG
0.343578,NEG
0.207139,NEG
-0.089152,NEG
0.145572,NEG
0.156965,NEG
0.361164,NEG
0.36499,NEG
0.446571,NEG
-0.291519,NEG
0.560806,NEG
-0.0612,NEG
0.238566,NEG
0.593916,NEG
0.134515,NEG
-0.121628,NEG
0.125342,NEG
0.150361,NEG
0.432981,NEG
0.255815,NEG
-0.205635,NEG
0.491185,NEG
-0.201005,NEG
0.03771,NEG
0.391555,NEG
0.235466,NEG
0.176648,NEG
0.10938,NEG
0.14802,NEG
0.06275,NEG
0.23045,NEG
0.126227,NEG
0.442382,NEG
-0.301719,NEG
-0.19346,NEG
0.278191,NEG
0.207938,NEG
0.385236,NEG
0.270125,NEG
0.171701,NEG
-0.005217,NEG
0.283107,NEG
0.290758,NEG
-0.024562,NEG
0.227922,NEG
0.299497,NEG
0.21515,NEG
0.40874,NEG
-0.006946,NEG
0.46429,NEG
0.171701,NEG
0.408612,NEG
0.103513,NEG
0.080748,NEG
0.364425,NEG
-0.098332,NEG
0.380507,NEG
0.195807,NEG
0.400864,NEG
0.404751,NEG
0.489922,NEG
-0.171668,NEG
-0.053476,NEG
0.143108,NEG
0.477742,NEG
-0.061776,NEG
-0.293151,NEG
0.389229,NEG
0.097063,NEG
-0.07683,NEG
-0.209128,NEG
0.749133,NEG
0.077237,NEG
0.304259,NEG
0.256526,NEG
0.688583,NEG
0.130006,NEG
0.192177,NEG
-0.000204,NEG
0.32378,NEG
0.337398,NEG
0.476773,NEG
0.073479,NEG
0.361131,NEG
0.103223,NEG
0.345967,NEG
-0.069913,NEG
0.116923,NEG
0.178159,NEG
0.391899,NEG
0.201748,NEG
0.354798,NEG
0.116563,NEG
-0.02621,NEG
0.176648,NEG
0.10938,NEG
0.080748,NEG
0.112338,NEG
0.260815,NEG
0.03183,NEG
0.063487,NEG
0.318276,NEG
0.452523,NEG
0.330471,NEG
0.298939,NEG
0.381197,NEG
0.17747,NEG
0.310711,NEG
0.205746,NEG
0.055733,NEG
-0.02621,NEG
0.367382,NEG
0.219855,NEG
0.380195,NEG
-0.19346,NEG
0.428944,NEG
0.183407,NEG
0.502357,NEG
0.368901,NEG
0.116851,NEG
0.201638,NEG
-0.234304,NEG
0.080748,NEG
0.163744,NEG
0.330454,NEG
0.446571,NEG
0.080748,NEG
0.627686,NEG
0.169082,NEG
-0.050443,NEG
0.408081,NEG
0.251519,NEG
0.397733,NEG
0.032366,NEG
0.221077,NEG
0.137206,NEG
0.466943,NEG
0.270015,NEG
0.205894,NEG
0.084852,NEG
0.243877,NEG
0.393731,NEG
0.175069,NEG
0.657956,NEG
0.035989,NEG
0.195719,NEG
0.168802,NEG
-0.043869,NEG
0.223832,NEG
0.519667,NEG
-0.000502,NEG
0.362844,NEG
0.156446,NEG
0.38821,NEG
0.175074,NEG
0.123923,NEG
0.305497,NEG
0.23045,NEG
-0.02621,NEG
0.397886,NEG
0.053804,NEG
0.351893,NEG
0.015936,NEG
0.125164,NEG
0.260421,NEG
0.436196,NEG
-0.221573,NEG
0.577184,NEG
0.137206,NEG
0.35929,NEG
-0.395775,NEG
0.305497,NEG
0.283223,NEG
0.109764,NEG
0.288888,NEG
0.176747,NEG
0.69548,NEG
0.674946,NEG
0.388156,NEG
-0.043661,NEG
0.502357,NEG
0.083908,NEG
0.265563,NEG
0.46997,NEG
0.320964,NEG
0.568763,NEG
0.038792,NEG
0.517105,NEG
0.702916,NEG
0.166929,NEG
0.32149,NEG
0.310711,NEG
0.511292,NEG
0.728346,NEG
0.377835,NEG
0.020069,NEG
0.118724,NEG
0.37701,NEG
0.179301,NEG
-0.001564,NEG
-0.085392,NEG
-0.040558,NEG
0.275698,NEG
0.131097,NEG
0.234489,NEG
0.379144,NEG
0.419161,NEG
0.414553,NEG
-0.059718,NEG
0.263758,NEG
0.351545,NEG
0.135028,NEG
0.175566,NEG
0.226886,NEG
0.140192,NEG
0.124665,NEG
0.627686,NEG
0.657956,NEG
0.048377,NEG
0.208424,NEG
0.310711,NEG
0.456453,NEG
0.171115,NEG
0.440236,NEG
0.561817,NEG
0.146861,NEG
0.337561,NEG
-0.159087,NEG
0.378243,NEG
0.619593,NEG
-0.036778,NEG
0.357897,NEG
0.573071,NEG
0.069771,NEG
-0.02621,NEG
0.46429,NEG
0.386994,NEG
0.048058,NEG
-0.114859,NEG
0.182594,NEG
0.230388,NEG
0.432543,NEG
0.160653,NEG
0.003637,NEG
0.317233,NEG
0.173445,NEG
0.351466,NEG
0.497517,NEG
0.106018,NEG
0.198331,NEG
0.073017,NEG
0.31681,NEG
0.137206,NEG
0.360968,NEG
0.229035,NEG
0.080007,NEG
0.02841,NEG
0.414596,NEG
0.40203,NEG
0.200264,NEG
0.285189,NEG
0.493869,NEG
0.070415,NEG
0.339448,NEG
0.103223,NEG
-0.16001,NEG
0.114391,NEG
0.115334,NEG
-0.056254,NEG
0.607902,NEG
0.193887,NEG
0.150027,NEG
0.435036,NEG
0.366779,NEG
0.390877,NEG
0.116806,NEG
0.568763,NEG
0.493038,NEG
0.221024,NEG
-0.072255,NEG
0.576622,NEG
-0.122405,NEG
-0.053738,NEG
0.235466,NEG
0.305664,NEG
0.137206,NEG
-0.007701,NEG
0.425319,NEG
-0.017733,NEG
0.079835,NEG
-0.192515,NEG
0.124667,NEG
0.13365,NEG
0.150027,NEG
0.378269,NEG
0.380379,NEG
-0.054996,NEG
0.048058,NEG
0.411835,NEG
0.117313,NEG
-0.035126,NEG
0.357001,NEG
0.379144,NEG
0.226437,NEG
0.442382,NEG
0.310711,NEG
0.276882,NEG
0.64121,NEG
0.116851,NEG
-0.107223,NEG
0.191509,NEG
0.079082,NEG
-0.201005,NEG
0.302345,NEG
0.288514,NEG
0.447828,NEG
-0.016953,NEG
-0.101608,NEG
-0.045476,NEG
0.355943,NEG
0.249581,NEG
0.325289,NEG
0.351545,NEG
0.302914,NEG
0.568763,NEG
0.447029,NEG
0.542631,NEG
0.313577,NEG
0.344594,NEG
0.489149,NEG
-0.033445,NEG
0.359537,NEG
0.136767,NEG
0.312064,NEG
-0.014837,NEG
0.390549,NEG
0.180438,NEG
0.241139,NEG
0.290989,NEG
0.39713,NEG
0.138268,NEG
0.198629,NEG
0.26507,NEG
0.168588,NEG
0.282835,NEG
0.428944,NEG
0.379377,NEG
0.142863,NEG
0.203537,NEG
0.457087,NEG
0.361261,NEG
0.042765,NEG
0.035101,NEG
0.239006,NEG
0.299796,NEG
0.146278,NEG
0.146278,NEG
0.138819,NEG
0.016184,NEG
0.080748,NEG
0.688583,NEG
0.196686,NEG
0.089393,NEG
0.01514,NEG
0.268569,NEG
0.166929,NEG
0.02367,NEG
0.021534,NEG
0.426648,NEG
0.320307,NEG
0.239225,NEG
0.124667,NEG
0.120853,NEG
0.278991,NEG
0.248585,NEG
0.080007,NEG
0.43251,NEG
0.425018,NEG
0.069922,NEG
-0.008282,NEG
0.144122,NEG
-0.005651,NEG
-0.19346,NEG
-0.069362,NEG
0.346309,NEG
0.080007,NEG
0.302155,NEG
0.089785,NEG
0.316598,NEG
0.465357,NEG
0.334826,NEG
-0.01922,NEG
-0.107197,NEG
0.029221,NEG
-0.021684,NEG
-0.021684,NEG
0.389229,NEG
0.228224,NEG
0.084852,NEG
0.683962,NEG
-0.07683,NEG
0.358478,NEG
0.521597,NEG
0.168509,NEG
0.173248,NEG
0.389817,NEG
0.048058,NEG
0.131584,NEG
0.688583,NEG
0.080007,NEG
0.277713,NEG
0.22408,NEG
0.187035,NEG
0.307275,NEG
0.256945,NEG
0.447029,NEG
0.258191,NEG
-0.280533,NEG
0.305497,NEG
0.512642,NEG
0.015936,NEG
-0.263514,NEG
0.423913,NEG
0.084852,NEG
-0.020785,NEG
0.571637,NEG
0.174943,NEG
0.277585,NEG
0.290745,NEG
0.229611,NEG
0.04329,NEG
0.041541,NEG
0.345967,NEG
0.446548,NEG
0.437441,NEG
0.276882,NEG
0.265264,NEG
-0.114614,NEG
0.429987,NEG
0.46182,NEG
0.39842,NEG
0.404939,NEG
0.418117,NEG
0.166929,NEG
0.337398,NEG
0.256526,NEG
0.500109,NEG
0.098926,NEG
0.538069,NEG
0.155265,NEG
0.517105,NEG
0.176648,NEG
0.110379,NEG
0.364425,NEG
-0.004568,NEG
0.264158,NEG
-0.082411,NEG
-0.053476,NEG
